customer_id,total_payments,failure_count,failure_rate,total_amount_failed,risk_score,risk_category
C2460,10,2,0.2,87.4,0.0954,MEDIUM
C4165,10,2,0.2,85.56,0.0954,MEDIUM
C0308,10,2,0.2,84.83,0.0954,MEDIUM
C2201,10,2,0.2,84.49,0.0954,MEDIUM
C4887,10,2,0.2,84.4,0.0954,MEDIUM
C1892,10,2,0.2,83.96,0.0954,MEDIUM
C2090,10,2,0.2,83.83,0.0954,MEDIUM
C3625,10,2,0.2,83.68,0.0954,MEDIUM
C4482,10,2,0.2,82.34,0.0954,MEDIUM
C1811,10,2,0.2,82.03,0.0954,MEDIUM
C3281,10,2,0.2,81.26,0.0954,MEDIUM
C2077,10,2,0.2,79.91,0.0954,MEDIUM
C0997,10,2,0.2,78.62,0.0954,MEDIUM
C3463,10,2,0.2,78.01,0.0954,MEDIUM
C2048,10,2,0.2,77.55,0.0954,MEDIUM
C4665,10,2,0.2,77.16,0.0954,MEDIUM
C4872,10,2,0.2,76.49,0.0954,MEDIUM
C1607,10,2,0.2,75.59,0.0954,MEDIUM
C3226,10,2,0.2,74.91,0.0954,MEDIUM
C3475,10,2,0.2,73.42,0.0954,MEDIUM
C1947,10,2,0.2,73.39,0.0954,MEDIUM
C4836,10,2,0.2,73.19,0.0954,MEDIUM
C0188,10,2,0.2,72.36,0.0954,MEDIUM
C3395,10,2,0.2,69.93,0.0954,MEDIUM
C4961,10,2,0.2,69.49,0.0954,MEDIUM
C2903,10,2,0.2,67.19,0.0954,MEDIUM
C0930,10,2,0.2,66.44,0.0954,MEDIUM
C1795,10,2,0.2,66.39,0.0954,MEDIUM
C3466,10,2,0.2,66.12,0.0954,MEDIUM
C2999,10,2,0.2,66.1,0.0954,MEDIUM
C3160,10,2,0.2,63.38,0.0954,MEDIUM
C1828,10,2,0.2,62.33,0.0954,MEDIUM
C2811,10,2,0.2,60.29,0.0954,MEDIUM
C2805,10,2,0.2,59.73,0.0954,MEDIUM
C0754,10,2,0.2,59.54,0.0954,MEDIUM
C3246,10,2,0.2,57.06,0.0954,MEDIUM
C0709,10,2,0.2,56.77,0.0954,MEDIUM
C2517,10,2,0.2,56.54,0.0954,MEDIUM
C3738,10,2,0.2,56.3,0.0954,MEDIUM
C2756,10,2,0.2,55.83,0.0954,MEDIUM
C4890,10,2,0.2,53.09,0.0954,MEDIUM
C2312,10,2,0.2,46.83,0.0954,MEDIUM
C4623,10,2,0.2,45.14,0.0954,MEDIUM
C4816,10,2,0.2,45.06,0.0954,MEDIUM
C2050,10,2,0.2,44.85,0.0954,MEDIUM
C3379,10,2,0.2,44.35,0.0954,MEDIUM
C1573,10,2,0.2,43.76,0.0954,MEDIUM
C0597,10,2,0.2,42.26,0.0954,MEDIUM
C3674,10,2,0.2,41.77,0.0954,MEDIUM
C1567,10,2,0.2,41.18,0.0954,MEDIUM
C1630,10,2,0.2,37.65,0.0954,MEDIUM
C2420,10,2,0.2,37.23,0.0954,MEDIUM
C1597,10,2,0.2,36.7,0.0954,MEDIUM
C4948,10,2,0.2,36.26,0.0954,MEDIUM
C2126,10,2,0.2,36.15,0.0954,MEDIUM
C4472,10,2,0.2,34.94,0.0954,MEDIUM
C1494,10,2,0.2,34.73,0.0954,MEDIUM
C2920,10,2,0.2,34.02,0.0954,MEDIUM
C2592,10,2,0.2,33.7,0.0954,MEDIUM
C3247,10,2,0.2,33.66,0.0954,MEDIUM
C2000,10,2,0.2,29.86,0.0954,MEDIUM
C4023,10,2,0.2,20.0,0.0954,MEDIUM
C0931,19,3,0.1579,250.0,0.0951,MEDIUM
C2808,19,3,0.1579,243.24,0.0951,MEDIUM
C2431,19,3,0.1579,214.95,0.0951,MEDIUM
C1118,20,3,0.15,415.18,0.0903,MEDIUM
C3836,20,3,0.15,204.67,0.0903,MEDIUM
C3038,20,3,0.15,147.67,0.0903,MEDIUM
C3279,20,3,0.15,127.99,0.0903,MEDIUM
C2954,11,2,0.1818,4693.2,0.0867,MEDIUM
C2764,11,2,0.1818,4610.18,0.0867,MEDIUM
C2282,11,2,0.1818,4529.29,0.0867,MEDIUM
C3213,11,2,0.1818,3229.25,0.0867,MEDIUM
C3929,11,2,0.1818,2833.17,0.0867,MEDIUM
C2854,11,2,0.1818,2283.5,0.0867,MEDIUM
C1966,11,2,0.1818,1112.75,0.0867,MEDIUM
C4142,11,2,0.1818,667.9,0.0867,MEDIUM
C2484,11,2,0.1818,343.62,0.0867,MEDIUM
C3356,11,2,0.1818,308.01,0.0867,MEDIUM
C1522,11,2,0.1818,295.21,0.0867,MEDIUM
C4768,11,2,0.1818,290.72,0.0867,MEDIUM
C3936,11,2,0.1818,273.26,0.0867,MEDIUM
C4648,11,2,0.1818,269.34,0.0867,MEDIUM
C0995,11,2,0.1818,261.17,0.0867,MEDIUM
C4744,11,2,0.1818,261.11,0.0867,MEDIUM
C2509,11,2,0.1818,257.84,0.0867,MEDIUM
C0364,11,2,0.1818,249.65,0.0867,MEDIUM
C3595,11,2,0.1818,244.57,0.0867,MEDIUM
C4563,11,2,0.1818,242.54,0.0867,MEDIUM
C2523,11,2,0.1818,238.09,0.0867,MEDIUM
C4001,11,2,0.1818,228.37,0.0867,MEDIUM
C0827,11,2,0.1818,227.55,0.0867,MEDIUM
C2973,11,2,0.1818,222.68,0.0867,MEDIUM
C2659,11,2,0.1818,215.12,0.0867,MEDIUM
C1727,11,2,0.1818,199.03,0.0867,MEDIUM
C0064,11,2,0.1818,196.01,0.0867,MEDIUM
C2726,11,2,0.1818,188.85,0.0867,MEDIUM
C2260,11,2,0.1818,188.56,0.0867,MEDIUM
C1435,11,2,0.1818,187.65,0.0867,MEDIUM
C3053,11,2,0.1818,184.65,0.0867,MEDIUM
C1994,11,2,0.1818,183.71,0.0867,MEDIUM
C4036,11,2,0.1818,181.39,0.0867,MEDIUM
C2508,11,2,0.1818,177.85,0.0867,MEDIUM
C0284,11,2,0.1818,175.09,0.0867,MEDIUM
C3346,11,2,0.1818,174.33,0.0867,MEDIUM
C1776,11,2,0.1818,171.11,0.0867,MEDIUM
C2749,11,2,0.1818,171.01,0.0867,MEDIUM
C4691,11,2,0.1818,169.8,0.0867,MEDIUM
C1737,11,2,0.1818,169.45,0.0867,MEDIUM
C3801,11,2,0.1818,163.62,0.0867,MEDIUM
C3112,11,2,0.1818,160.18,0.0867,MEDIUM
C2382,11,2,0.1818,159.65,0.0867,MEDIUM
C2129,11,2,0.1818,159.08,0.0867,MEDIUM
C0408,11,2,0.1818,156.44,0.0867,MEDIUM
C0518,11,2,0.1818,154.7,0.0867,MEDIUM
C1069,11,2,0.1818,151.28,0.0867,MEDIUM
C2364,11,2,0.1818,149.94,0.0867,MEDIUM
C0260,11,2,0.1818,144.59,0.0867,MEDIUM
C1094,11,2,0.1818,140.13,0.0867,MEDIUM
C0261,11,2,0.1818,138.74,0.0867,MEDIUM
C0119,11,2,0.1818,134.86,0.0867,MEDIUM
C3180,11,2,0.1818,130.62,0.0867,MEDIUM
C4435,11,2,0.1818,130.51,0.0867,MEDIUM
C3600,11,2,0.1818,128.51,0.0867,MEDIUM
C1656,11,2,0.1818,128.44,0.0867,MEDIUM
C0881,11,2,0.1818,127.59,0.0867,MEDIUM
C0361,11,2,0.1818,125.1,0.0867,MEDIUM
C3047,11,2,0.1818,121.07,0.0867,MEDIUM
C3702,11,2,0.1818,116.72,0.0867,MEDIUM
C3906,11,2,0.1818,114.11,0.0867,MEDIUM
C4131,11,2,0.1818,114.04,0.0867,MEDIUM
C0819,11,2,0.1818,113.2,0.0867,MEDIUM
C2634,11,2,0.1818,111.16,0.0867,MEDIUM
C1280,11,2,0.1818,109.9,0.0867,MEDIUM
C3852,11,2,0.1818,108.67,0.0867,MEDIUM
C3197,11,2,0.1818,108.4,0.0867,MEDIUM
C2746,11,2,0.1818,108.36,0.0867,MEDIUM
C1233,11,2,0.1818,104.02,0.0867,MEDIUM
C3803,11,2,0.1818,103.63,0.0867,MEDIUM
C3147,11,2,0.1818,103.15,0.0867,MEDIUM
C1415,11,2,0.1818,102.56,0.0867,MEDIUM
C3808,11,2,0.1818,101.97,0.0867,MEDIUM
C0520,11,2,0.1818,100.63,0.0867,MEDIUM
C4898,11,2,0.1818,100.28,0.0867,MEDIUM
C1279,11,2,0.1818,99.91,0.0867,MEDIUM
C1066,11,2,0.1818,97.61,0.0867,MEDIUM
C4622,11,2,0.1818,97.2,0.0867,MEDIUM
C4914,11,2,0.1818,97.18,0.0867,MEDIUM
C2813,11,2,0.1818,97.06,0.0867,MEDIUM
C2204,11,2,0.1818,96.67,0.0867,MEDIUM
C3505,11,2,0.1818,96.53,0.0867,MEDIUM
C2100,11,2,0.1818,96.06,0.0867,MEDIUM
C0525,11,2,0.1818,93.22,0.0867,MEDIUM
C0078,11,2,0.1818,92.8,0.0867,MEDIUM
C2820,11,2,0.1818,92.72,0.0867,MEDIUM
C2970,11,2,0.1818,91.71,0.0867,MEDIUM
C2685,11,2,0.1818,91.44,0.0867,MEDIUM
C4854,11,2,0.1818,90.53,0.0867,MEDIUM
C4970,11,2,0.1818,89.45,0.0867,MEDIUM
C5000,11,2,0.1818,88.68,0.0867,MEDIUM
C0883,11,2,0.1818,88.41,0.0867,MEDIUM
C1652,11,2,0.1818,87.53,0.0867,MEDIUM
C3319,11,2,0.1818,86.16,0.0867,MEDIUM
C3175,11,2,0.1818,84.41,0.0867,MEDIUM
C0517,11,2,0.1818,83.68,0.0867,MEDIUM
C4856,11,2,0.1818,83.43,0.0867,MEDIUM
C1878,11,2,0.1818,83.32,0.0867,MEDIUM
C0142,11,2,0.1818,83.07,0.0867,MEDIUM
C1134,11,2,0.1818,82.89,0.0867,MEDIUM
C1939,11,2,0.1818,82.39,0.0867,MEDIUM
C2559,11,2,0.1818,82.11,0.0867,MEDIUM
C1678,11,2,0.1818,81.28,0.0867,MEDIUM
C3535,11,2,0.1818,77.05,0.0867,MEDIUM
C4927,11,2,0.1818,76.86,0.0867,MEDIUM
C2546,11,2,0.1818,76.57,0.0867,MEDIUM
C1489,11,2,0.1818,74.77,0.0867,MEDIUM
C3235,11,2,0.1818,73.56,0.0867,MEDIUM
C4925,11,2,0.1818,72.65,0.0867,MEDIUM
C2264,11,2,0.1818,72.04,0.0867,MEDIUM
C2879,11,2,0.1818,70.04,0.0867,MEDIUM
C1277,11,2,0.1818,69.42,0.0867,MEDIUM
C2895,11,2,0.1818,69.39,0.0867,MEDIUM
C3794,11,2,0.1818,69.12,0.0867,MEDIUM
C3422,11,2,0.1818,67.77,0.0867,MEDIUM
C4102,11,2,0.1818,67.36,0.0867,MEDIUM
C2402,11,2,0.1818,67.29,0.0867,MEDIUM
C0603,11,2,0.1818,64.38,0.0867,MEDIUM
C0571,11,2,0.1818,64.34,0.0867,MEDIUM
C4347,11,2,0.1818,61.43,0.0867,MEDIUM
C0063,11,2,0.1818,61.25,0.0867,MEDIUM
C3690,11,2,0.1818,59.67,0.0867,MEDIUM
C0068,11,2,0.1818,59.56,0.0867,MEDIUM
C3309,11,2,0.1818,59.55,0.0867,MEDIUM
C4997,11,2,0.1818,59.34,0.0867,MEDIUM
C2665,11,2,0.1818,59.01,0.0867,MEDIUM
C4172,11,2,0.1818,58.92,0.0867,MEDIUM
C1943,11,2,0.1818,58.47,0.0867,MEDIUM
C3086,11,2,0.1818,58.18,0.0867,MEDIUM
C1484,11,2,0.1818,56.47,0.0867,MEDIUM
C2979,11,2,0.1818,56.16,0.0867,MEDIUM
C2774,11,2,0.1818,56.06,0.0867,MEDIUM
C3532,11,2,0.1818,55.84,0.0867,MEDIUM
C2466,11,2,0.1818,55.67,0.0867,MEDIUM
C4778,11,2,0.1818,54.29,0.0867,MEDIUM
C2542,11,2,0.1818,52.56,0.0867,MEDIUM
C4911,11,2,0.1818,51.58,0.0867,MEDIUM
C4443,11,2,0.1818,51.1,0.0867,MEDIUM
C4182,11,2,0.1818,50.71,0.0867,MEDIUM
C4787,11,2,0.1818,50.26,0.0867,MEDIUM
C0990,11,2,0.1818,49.83,0.0867,MEDIUM
C1270,11,2,0.1818,49.0,0.0867,MEDIUM
C0507,11,2,0.1818,48.51,0.0867,MEDIUM
C2202,11,2,0.1818,48.15,0.0867,MEDIUM
C2047,11,2,0.1818,46.42,0.0867,MEDIUM
C3995,11,2,0.1818,43.02,0.0867,MEDIUM
C2248,11,2,0.1818,41.87,0.0867,MEDIUM
C0691,11,2,0.1818,41.02,0.0867,MEDIUM
C2210,11,2,0.1818,40.09,0.0867,MEDIUM
C1912,11,2,0.1818,39.93,0.0867,MEDIUM
C2170,11,2,0.1818,39.14,0.0867,MEDIUM
C2689,11,2,0.1818,38.55,0.0867,MEDIUM
C0673,11,2,0.1818,37.88,0.0867,MEDIUM
C3656,11,2,0.1818,37.88,0.0867,MEDIUM
C1610,11,2,0.1818,36.06,0.0867,MEDIUM
C4450,11,2,0.1818,36.01,0.0867,MEDIUM
C3583,11,2,0.1818,31.95,0.0867,MEDIUM
C4082,11,2,0.1818,30.14,0.0867,MEDIUM
C1706,11,2,0.1818,29.96,0.0867,MEDIUM
C3826,11,2,0.1818,23.75,0.0867,MEDIUM
C2292,11,2,0.1818,22.44,0.0867,MEDIUM
C2045,21,3,0.1429,48.47,0.086,MEDIUM
C2661,12,2,0.1667,4823.52,0.0795,LOW
C0815,12,2,0.1667,4220.15,0.0795,LOW
C3421,12,2,0.1667,2177.9,0.0795,LOW
C2519,12,2,0.1667,1992.69,0.0795,LOW
C3090,12,2,0.1667,1937.21,0.0795,LOW
C3144,12,2,0.1667,1743.97,0.0795,LOW
C4838,12,2,0.1667,1661.35,0.0795,LOW
C2334,12,2,0.1667,1525.46,0.0795,LOW
C3751,12,2,0.1667,1433.62,0.0795,LOW
C3758,12,2,0.1667,1428.96,0.0795,LOW
C3521,12,2,0.1667,323.25,0.0795,LOW
C1829,12,2,0.1667,267.69,0.0795,LOW
C2329,12,2,0.1667,258.79,0.0795,LOW
C3646,12,2,0.1667,246.9,0.0795,LOW
C3461,12,2,0.1667,232.56,0.0795,LOW
C3009,12,2,0.1667,205.82,0.0795,LOW
C4646,12,2,0.1667,204.62,0.0795,LOW
C4603,12,2,0.1667,199.05,0.0795,LOW
C0041,12,2,0.1667,197.59,0.0795,LOW
C4636,12,2,0.1667,196.76,0.0795,LOW
C3350,12,2,0.1667,189.6,0.0795,LOW
C1397,12,2,0.1667,188.56,0.0795,LOW
C4645,12,2,0.1667,187.75,0.0795,LOW
C3878,12,2,0.1667,185.55,0.0795,LOW
C1704,12,2,0.1667,182.95,0.0795,LOW
C1135,12,2,0.1667,180.12,0.0795,LOW
C1332,12,2,0.1667,179.33,0.0795,LOW
C3060,12,2,0.1667,177.34,0.0795,LOW
C4188,12,2,0.1667,176.95,0.0795,LOW
C4998,12,2,0.1667,174.1,0.0795,LOW
C4114,12,2,0.1667,173.63,0.0795,LOW
C2852,12,2,0.1667,171.44,0.0795,LOW
C4300,12,2,0.1667,168.65,0.0795,LOW
C4161,12,2,0.1667,168.62,0.0795,LOW
C3880,12,2,0.1667,158.39,0.0795,LOW
C4781,12,2,0.1667,154.25,0.0795,LOW
C3258,12,2,0.1667,153.44,0.0795,LOW
C3354,12,2,0.1667,150.53,0.0795,LOW
C4697,12,2,0.1667,148.69,0.0795,LOW
C0994,12,2,0.1667,147.9,0.0795,LOW
C0642,12,2,0.1667,141.08,0.0795,LOW
C0766,12,2,0.1667,140.68,0.0795,LOW
C2997,12,2,0.1667,139.78,0.0795,LOW
C3035,12,2,0.1667,137.06,0.0795,LOW
C3411,12,2,0.1667,135.8,0.0795,LOW
C3061,12,2,0.1667,133.19,0.0795,LOW
C2630,12,2,0.1667,129.7,0.0795,LOW
C1441,12,2,0.1667,129.48,0.0795,LOW
C0158,12,2,0.1667,126.29,0.0795,LOW
C2322,12,2,0.1667,125.54,0.0795,LOW
C4909,12,2,0.1667,125.13,0.0795,LOW
C4831,12,2,0.1667,123.54,0.0795,LOW
C0960,12,2,0.1667,123.44,0.0795,LOW
C2528,12,2,0.1667,122.74,0.0795,LOW
C3005,12,2,0.1667,113.85,0.0795,LOW
C1023,12,2,0.1667,111.02,0.0795,LOW
C4564,12,2,0.1667,110.97,0.0795,LOW
C2594,12,2,0.1667,110.01,0.0795,LOW
C0976,12,2,0.1667,109.01,0.0795,LOW
C2996,12,2,0.1667,106.17,0.0795,LOW
C2848,12,2,0.1667,104.88,0.0795,LOW
C4869,12,2,0.1667,102.78,0.0795,LOW
C2365,12,2,0.1667,102.49,0.0795,LOW
C4958,12,2,0.1667,101.04,0.0795,LOW
C4728,12,2,0.1667,100.96,0.0795,LOW
C2011,12,2,0.1667,98.82,0.0795,LOW
C2502,12,2,0.1667,97.11,0.0795,LOW
C1969,12,2,0.1667,96.6,0.0795,LOW
C1775,12,2,0.1667,95.01,0.0795,LOW
C2214,12,2,0.1667,94.36,0.0795,LOW
C2949,12,2,0.1667,94.22,0.0795,LOW
C2479,12,2,0.1667,91.95,0.0795,LOW
C3464,12,2,0.1667,90.52,0.0795,LOW
C2677,12,2,0.1667,89.97,0.0795,LOW
C4762,12,2,0.1667,88.53,0.0795,LOW
C2447,12,2,0.1667,86.2,0.0795,LOW
C3564,12,2,0.1667,83.82,0.0795,LOW
C4128,12,2,0.1667,83.68,0.0795,LOW
C3280,12,2,0.1667,82.99,0.0795,LOW
C1930,12,2,0.1667,82.86,0.0795,LOW
C0921,12,2,0.1667,82.7,0.0795,LOW
C3968,12,2,0.1667,82.0,0.0795,LOW
C4481,12,2,0.1667,78.11,0.0795,LOW
C0928,12,2,0.1667,77.08,0.0795,LOW
C3130,12,2,0.1667,76.97,0.0795,LOW
C4798,12,2,0.1667,76.96,0.0795,LOW
C1331,12,2,0.1667,76.88,0.0795,LOW
C3655,12,2,0.1667,75.13,0.0795,LOW
C0186,12,2,0.1667,73.65,0.0795,LOW
C1996,12,2,0.1667,69.91,0.0795,LOW
C0341,12,2,0.1667,69.29,0.0795,LOW
C2397,12,2,0.1667,69.29,0.0795,LOW
C0072,12,2,0.1667,69.08,0.0795,LOW
C3455,12,2,0.1667,68.05,0.0795,LOW
C0343,12,2,0.1667,67.8,0.0795,LOW
C0172,12,2,0.1667,67.67,0.0795,LOW
C1334,12,2,0.1667,67.46,0.0795,LOW
C2323,12,2,0.1667,67.02,0.0795,LOW
C3798,12,2,0.1667,65.39,0.0795,LOW
C0714,12,2,0.1667,65.16,0.0795,LOW
C1699,12,2,0.1667,63.43,0.0795,LOW
C3762,12,2,0.1667,61.77,0.0795,LOW
C4311,12,2,0.1667,61.07,0.0795,LOW
C1464,12,2,0.1667,60.63,0.0795,LOW
C0683,12,2,0.1667,60.5,0.0795,LOW
C4500,12,2,0.1667,59.5,0.0795,LOW
C3282,12,2,0.1667,59.46,0.0795,LOW
C4077,12,2,0.1667,58.41,0.0795,LOW
C1657,12,2,0.1667,58.13,0.0795,LOW
C4817,12,2,0.1667,57.5,0.0795,LOW
C4251,12,2,0.1667,55.45,0.0795,LOW
C2158,12,2,0.1667,54.63,0.0795,LOW
C4920,12,2,0.1667,54.39,0.0795,LOW
C2018,12,2,0.1667,54.19,0.0795,LOW
C4560,12,2,0.1667,52.52,0.0795,LOW
C4356,12,2,0.1667,49.2,0.0795,LOW
C0154,12,2,0.1667,48.85,0.0795,LOW
C0652,12,2,0.1667,48.04,0.0795,LOW
C3307,12,2,0.1667,47.14,0.0795,LOW
C0918,12,2,0.1667,46.42,0.0795,LOW
C2525,12,2,0.1667,45.86,0.0795,LOW
C4540,12,2,0.1667,45.61,0.0795,LOW
C2555,12,2,0.1667,45.52,0.0795,LOW
C4996,12,2,0.1667,44.38,0.0795,LOW
C0320,12,2,0.1667,43.39,0.0795,LOW
C3397,12,2,0.1667,43.21,0.0795,LOW
C1054,12,2,0.1667,42.68,0.0795,LOW
C2448,12,2,0.1667,41.67,0.0795,LOW
C1208,12,2,0.1667,34.57,0.0795,LOW
C1978,4,1,0.25,3792.84,0.0753,LOW
C0820,4,1,0.25,147.82,0.0753,LOW
C3177,4,1,0.25,147.72,0.0753,LOW
C4779,4,1,0.25,129.2,0.0753,LOW
C2562,4,1,0.25,124.58,0.0753,LOW
C2622,4,1,0.25,85.81,0.0753,LOW
C4154,4,1,0.25,72.28,0.0753,LOW
C1941,4,1,0.25,67.17,0.0753,LOW
C3619,4,1,0.25,66.75,0.0753,LOW
C2239,4,1,0.25,65.9,0.0753,LOW
C2654,4,1,0.25,59.61,0.0753,LOW
C2567,4,1,0.25,57.87,0.0753,LOW
C4567,4,1,0.25,54.97,0.0753,LOW
C0350,4,1,0.25,52.58,0.0753,LOW
C4250,4,1,0.25,46.75,0.0753,LOW
C1605,4,1,0.25,46.06,0.0753,LOW
C0701,4,1,0.25,44.87,0.0753,LOW
C4975,4,1,0.25,38.25,0.0753,LOW
C1367,4,1,0.25,37.04,0.0753,LOW
C4385,4,1,0.25,35.46,0.0753,LOW
C0722,4,1,0.25,33.4,0.0753,LOW
C4321,4,1,0.25,33.08,0.0753,LOW
C3438,4,1,0.25,32.09,0.0753,LOW
C0689,4,1,0.25,31.99,0.0753,LOW
C0030,4,1,0.25,31.18,0.0753,LOW
C1593,4,1,0.25,30.64,0.0753,LOW
C3386,4,1,0.25,30.02,0.0753,LOW
C2520,4,1,0.25,28.02,0.0753,LOW
C2818,4,1,0.25,27.67,0.0753,LOW
C3889,4,1,0.25,27.22,0.0753,LOW
C1483,4,1,0.25,22.77,0.0753,LOW
C4604,4,1,0.25,22.58,0.0753,LOW
C0107,4,1,0.25,22.47,0.0753,LOW
C0051,4,1,0.25,13.87,0.0753,LOW
C4551,4,1,0.25,12.7,0.0753,LOW
C1007,4,1,0.25,12.31,0.0753,LOW
C0590,4,1,0.25,10.0,0.0753,LOW
C3165,13,2,0.1538,4312.82,0.0734,LOW
C3451,13,2,0.1538,4127.06,0.0734,LOW
C4219,13,2,0.1538,3178.76,0.0734,LOW
C1889,13,2,0.1538,3135.52,0.0734,LOW
C2938,13,2,0.1538,2633.48,0.0734,LOW
C3284,13,2,0.1538,2560.26,0.0734,LOW
C0139,13,2,0.1538,594.28,0.0734,LOW
C3125,13,2,0.1538,526.46,0.0734,LOW
C1215,13,2,0.1538,405.15,0.0734,LOW
C0403,13,2,0.1538,315.98,0.0734,LOW
C0768,13,2,0.1538,308.58,0.0734,LOW
C3749,13,2,0.1538,282.3,0.0734,LOW
C4769,13,2,0.1538,275.87,0.0734,LOW
C0598,13,2,0.1538,249.97,0.0734,LOW
C2623,13,2,0.1538,215.78,0.0734,LOW
C3941,13,2,0.1538,211.54,0.0734,LOW
C1623,13,2,0.1538,207.76,0.0734,LOW
C2887,13,2,0.1538,205.65,0.0734,LOW
C3716,13,2,0.1538,204.37,0.0734,LOW
C2652,13,2,0.1538,194.44,0.0734,LOW
C1945,13,2,0.1538,192.3,0.0734,LOW
C4267,13,2,0.1538,188.2,0.0734,LOW
C1147,13,2,0.1538,177.69,0.0734,LOW
C3359,13,2,0.1538,164.45,0.0734,LOW
C0238,13,2,0.1538,159.76,0.0734,LOW
C1870,13,2,0.1538,156.73,0.0734,LOW
C1104,13,2,0.1538,156.41,0.0734,LOW
C3608,13,2,0.1538,149.91,0.0734,LOW
C0491,13,2,0.1538,147.83,0.0734,LOW
C1954,13,2,0.1538,141.14,0.0734,LOW
C0458,13,2,0.1538,141.13,0.0734,LOW
C2153,13,2,0.1538,133.98,0.0734,LOW
C4733,13,2,0.1538,132.79,0.0734,LOW
C1625,13,2,0.1538,132.51,0.0734,LOW
C1644,13,2,0.1538,129.62,0.0734,LOW
C1571,13,2,0.1538,125.61,0.0734,LOW
C2327,13,2,0.1538,124.01,0.0734,LOW
C0910,13,2,0.1538,122.14,0.0734,LOW
C4568,13,2,0.1538,119.41,0.0734,LOW
C0495,13,2,0.1538,119.1,0.0734,LOW
C4775,13,2,0.1538,118.46,0.0734,LOW
C3317,13,2,0.1538,118.29,0.0734,LOW
C2086,13,2,0.1538,116.61,0.0734,LOW
C3161,13,2,0.1538,115.26,0.0734,LOW
C1380,13,2,0.1538,114.39,0.0734,LOW
C3489,13,2,0.1538,112.28,0.0734,LOW
C0894,13,2,0.1538,110.64,0.0734,LOW
C0437,13,2,0.1538,102.31,0.0734,LOW
C4393,13,2,0.1538,101.35,0.0734,LOW
C1956,13,2,0.1538,96.7,0.0734,LOW
C4011,13,2,0.1538,95.73,0.0734,LOW
C0271,13,2,0.1538,94.75,0.0734,LOW
C1251,13,2,0.1538,93.86,0.0734,LOW
C2812,13,2,0.1538,93.67,0.0734,LOW
C3913,13,2,0.1538,86.47,0.0734,LOW
C1632,13,2,0.1538,85.56,0.0734,LOW
C0033,13,2,0.1538,84.84,0.0734,LOW
C2029,13,2,0.1538,84.58,0.0734,LOW
C2750,13,2,0.1538,84.08,0.0734,LOW
C2315,13,2,0.1538,83.78,0.0734,LOW
C3355,13,2,0.1538,82.32,0.0734,LOW
C0164,13,2,0.1538,82.07,0.0734,LOW
C2543,13,2,0.1538,80.46,0.0734,LOW
C1987,13,2,0.1538,80.18,0.0734,LOW
C1583,13,2,0.1538,77.11,0.0734,LOW
C1624,13,2,0.1538,76.58,0.0734,LOW
C3795,13,2,0.1538,76.24,0.0734,LOW
C3846,13,2,0.1538,75.2,0.0734,LOW
C3408,13,2,0.1538,74.43,0.0734,LOW
C1899,13,2,0.1538,73.12,0.0734,LOW
C1207,13,2,0.1538,72.5,0.0734,LOW
C3441,13,2,0.1538,71.67,0.0734,LOW
C1711,13,2,0.1538,70.97,0.0734,LOW
C3303,13,2,0.1538,70.51,0.0734,LOW
C0813,13,2,0.1538,68.13,0.0734,LOW
C4329,13,2,0.1538,67.49,0.0734,LOW
C2438,13,2,0.1538,67.47,0.0734,LOW
C3635,13,2,0.1538,64.59,0.0734,LOW
C2261,13,2,0.1538,61.99,0.0734,LOW
C4296,13,2,0.1538,59.51,0.0734,LOW
C3928,13,2,0.1538,57.85,0.0734,LOW
C3556,13,2,0.1538,56.86,0.0734,LOW
C0909,13,2,0.1538,56.82,0.0734,LOW
C1314,13,2,0.1538,56.62,0.0734,LOW
C4432,13,2,0.1538,55.67,0.0734,LOW
C1067,13,2,0.1538,52.95,0.0734,LOW
C4815,13,2,0.1538,52.7,0.0734,LOW
C0316,13,2,0.1538,48.95,0.0734,LOW
C0569,13,2,0.1538,47.12,0.0734,LOW
C2274,13,2,0.1538,44.73,0.0734,LOW
C1253,13,2,0.1538,44.37,0.0734,LOW
C4245,13,2,0.1538,43.57,0.0734,LOW
C3262,13,2,0.1538,42.38,0.0734,LOW
C3807,13,2,0.1538,40.58,0.0734,LOW
C3184,13,2,0.1538,38.12,0.0734,LOW
C3809,13,2,0.1538,38.02,0.0734,LOW
C0555,13,2,0.1538,37.99,0.0734,LOW
C0208,13,2,0.1538,36.87,0.0734,LOW
C4641,13,2,0.1538,36.31,0.0734,LOW
C2268,13,2,0.1538,35.08,0.0734,LOW
C3921,13,2,0.1538,20.17,0.0734,LOW
C4835,14,2,0.1429,2992.19,0.0682,LOW
C0306,14,2,0.1429,2153.25,0.0682,LOW
C3228,14,2,0.1429,701.3,0.0682,LOW
C0847,14,2,0.1429,548.24,0.0682,LOW
C4651,14,2,0.1429,317.63,0.0682,LOW
C4857,14,2,0.1429,290.4,0.0682,LOW
C3666,14,2,0.1429,286.33,0.0682,LOW
C3066,14,2,0.1429,275.05,0.0682,LOW
C0506,14,2,0.1429,227.52,0.0682,LOW
C0446,14,2,0.1429,227.4,0.0682,LOW
C2433,14,2,0.1429,208.42,0.0682,LOW
C1594,14,2,0.1429,203.1,0.0682,LOW
C3335,14,2,0.1429,171.34,0.0682,LOW
C4702,14,2,0.1429,169.02,0.0682,LOW
C1247,14,2,0.1429,164.24,0.0682,LOW
